"userid","movieid","value","create_at"
"738562","18622","90","7/6/2010 17:22:50"
"738562","18693","90","7/6/2010 18:01:31"
"738562","18705","75","7/6/2010 17:39:23"
"738562","18801","70","7/6/2010 17:47:51"
"738562","18810","65","7/6/2010 17:24:13"
"738562","18830","50","7/6/2010 18:15:43"
"738562","18839","35","7/6/2010 17:38:58"
"738562","18890","25","7/6/2010 17:36:08"
"738562","19120","75","7/6/2010 18:02:05"
"738562","19152","65","7/6/2010 17:17:49"
"738562","19357","70","7/6/2010 17:32:34"
"738562","19417","75","7/6/2010 18:11:23"
"738562","19418","75","7/6/2010 17:19:51"
"738562","19478","70","7/6/2010 17:20:31"
"738562","19609","75","7/6/2010 18:13:55"
"738562","19652","25","7/6/2010 18:03:35"
"738562","19663","60","7/6/2010 18:17:42"
"738562","19713","65","7/6/2010 17:21:01"
"738562","19764","80","7/6/2010 18:03:52"
"738562","19771","85","7/6/2010 17:38:53"
"738562","19873","75","7/6/2010 18:05:40"
"738562","20004","80","7/6/2010 18:14:40"
"738562","20058","65","7/6/2010 17:39:38"
"738562","20074","65","7/6/2010 18:02:17"
"738562","20091","65","7/6/2010 17:41:20"
"738562","20110","60","7/6/2010 17:33:17"
"738562","20175","100","7/6/2010 17:19:32"
"738562","20182","80","7/6/2010 17:47:11"
"738562","20216","80","7/6/2010 18:12:32"
"738562","20306","80","7/6/2010 17:32:20"
"738562","20455","15","7/6/2010 17:36:41"
"738562","20485","65","7/6/2010 17:45:38"
"738562","20655","85","7/6/2010 17:46:48"
"738562","20872","80","7/6/2010 18:07:25"
"738562","20960","40","7/6/2010 17:32:38"
"738562","20993","85","7/6/2010 17:44:04"
"738562","21036","70","7/6/2010 18:12:58"
"738562","21178","70","7/6/2010 17:48:10"
"738562","21256","85","7/6/2010 18:14:49"
"738562","21341","90","7/6/2010 17:21:30"
"738562","21352","75","7/6/2010 17:33:50"
"738562","21442","75","7/6/2010 17:20:28"
"738562","21552","65","7/6/2010 18:02:08"
"738562","21590","70","7/6/2010 18:14:38"
"738562","21615","50","7/6/2010 17:35:11"
"738562","21659","70","7/6/2010 17:52:30"
"738562","21681","70","7/6/2010 17:45:25"
"738562","21751","75","7/6/2010 18:03:27"
"738562","21765","75","7/6/2010 17:30:08"
"738562","21923","55","7/6/2010 17:36:30"
"738562","21950","80","7/6/2010 18:07:09"
"738562","21987","95","7/6/2010 18:00:53"
"738562","21996","70","7/6/2010 18:10:20"
"738562","22021","90","7/6/2010 17:23:47"
"738562","22108","80","7/6/2010 18:05:46"
"738562","22164","95","7/6/2010 17:24:11"
"738562","22179","60","7/6/2010 17:15:21"
"738562","22180","70","7/6/2010 17:39:14"
"738562","22437","85","7/6/2010 18:17:40"
"738562","22467","65","7/6/2010 18:03:39"
"738562","22471","50","7/6/2010 18:14:46"
"738562","23007","90","7/6/2010 17:32:06"
"738562","23069","90","7/6/2010 17:46:04"
"738562","23071","80","7/6/2010 18:14:30"
"738562","23081","75","7/6/2010 18:17:16"
"738562","23156","75","7/6/2010 17:44:15"
"738562","23162","90","7/6/2010 18:15:00"
"738562","23172","90","7/6/2010 18:02:49"
"738562","23303","80","7/6/2010 17:50:54"
"738562","23598","30","7/6/2010 17:35:38"
"738562","23639","75","7/6/2010 18:04:12"
"738562","23682","85","7/6/2010 17:19:36"
"738562","23718","85","7/6/2010 17:19:40"
"738562","23842","90","7/6/2010 18:10:31"
"738562","23877","75","7/6/2010 18:04:22"
"738562","23882","70","7/6/2010 17:49:27"
"738562","24005","80","7/6/2010 18:02:02"
"738562","24075","85","7/6/2010 17:36:29"
"738562","24106","95","7/6/2010 18:11:16"
"738562","24307","55","7/6/2010 17:39:33"
"738562","24322","65","7/6/2010 18:06:38"
"738562","24483","65","7/6/2010 18:10:37"
"738562","24610","80","7/6/2010 17:35:16"
"738562","24751","55","7/6/2010 18:17:55"
"738562","24829","75","7/6/2010 17:45:14"
"738562","24861","85","7/6/2010 17:20:09"
"738562","24965","50","7/6/2010 17:21:50"
"738562","25004","65","7/6/2010 17:33:41"
"738562","25040","95","7/6/2010 17:34:21"
"738562","25070","75","7/6/2010 18:12:53"
"738562","25312","80","7/6/2010 17:22:26"
"738562","25541","85","7/6/2010 18:13:50"
"738562","25655","70","7/6/2010 18:13:52"
"738562","25693","80","7/6/2010 18:01:18"
"738562","25842","100","7/6/2010 17:39:00"
"738562","25884","35","7/6/2010 17:44:11"
"738562","26006","70","7/6/2010 17:35:36"
"738562","26032","90","7/6/2010 18:11:34"
"738562","26042","35","7/6/2010 17:23:43"
"738562","26055","70","7/6/2010 17:49:54"
"738562","26105","95","7/6/2010 17:16:53"
"738562","26110","75","7/6/2010 18:14:00"
"738562","26209","95","7/6/2010 17:12:34"
"738562","26469","80","7/6/2010 18:05:08"
"738562","26543","90","7/6/2010 17:45:08"
"738562","26589","70","7/6/2010 17:40:25"
"738562","26715","80","7/6/2010 17:37:56"
"738562","26740","90","7/6/2010 17:18:22"
"738562","26872","85","7/6/2010 17:48:13"
"738562","26900","75","7/6/2010 17:12:32"
"738562","26914","85","7/6/2010 18:09:31"
"738562","29231","80","7/6/2010 17:39:36"
"738562","29292","70","7/6/2010 17:36:11"
"738562","30428","80","7/6/2010 17:20:17"
"738562","30523","75","7/6/2010 18:10:43"
"738562","30556","70","7/6/2010 18:05:10"
"738562","31750","70","7/6/2010 17:49:19"
"738988","15","40","5/8/2009 23:05:06"
"738988","191","50","5/8/2009 23:35:07"
"738988","262","85","5/8/2009 23:03:07"
"738988","542","50","5/8/2009 23:35:13"
"738988","772","70","5/8/2009 23:29:49"
"738988","989","60","5/8/2009 23:32:18"
"738988","1142","35","5/8/2009 23:30:24"
"738988","1286","55","5/8/2009 23:39:43"
"738988","1539","80","5/8/2009 23:16:36"
"738988","1681","65","5/8/2009 23:34:01"
"738988","1873","30","5/8/2009 23:35:26"
"738988","1883","45","5/8/2009 23:23:36"
"738988","1973","70","5/8/2009 23:29:14"
"738988","2018","100","5/8/2009 23:08:46"
"738988","2446","70","5/8/2009 23:04:24"
"738988","2472","60","5/8/2009 23:01:52"
"738988","2533","40","5/8/2009 23:33:32"
"738988","2569","40","5/8/2009 23:29:40"
"738988","3089","60","5/8/2009 23:14:51"
"738988","3320","75","5/8/2009 23:38:55"
"738988","3535","70","5/8/2009 23:26:31"
"738988","3731","70","5/8/2009 23:38:12"
"738988","4267","30","5/8/2009 23:04:09"
"738988","4365","60","5/8/2009 23:38:02"
"738988","4829","100","5/8/2009 23:02:29"
"738988","4851","80","5/8/2009 23:00:40"
"738988","4883","60","5/8/2009 23:17:49"
"738988","5237","80","5/8/2009 23:37:23"
"738988","5248","100","5/8/2009 23:22:03"
"738988","5253","100","5/8/2009 23:02:56"
"738988","5301","40","5/8/2009 23:31:22"
"738988","5384","45","5/8/2009 23:33:53"
"738988","6111","80","5/8/2009 23:07:10"
"738988","6433","75","5/8/2009 23:16:07"
"738988","6838","85","5/8/2009 23:39:55"
"738988","7141","80","5/8/2009 23:01:35"
"738988","7533","70","5/8/2009 23:31:36"
"738988","7611","60","5/8/2009 23:35:21"
"738988","7941","50","5/8/2009 23:37:31"
"738988","7942","90","5/8/2009 23:18:52"
"738988","8210","60","5/8/2009 23:10:22"
"738988","8320","60","5/8/2009 23:29:36"
"738988","8462","80","5/8/2009 23:12:50"
"738988","8609","60","5/8/2009 23:09:51"
"738988","8800","45","5/8/2009 23:11:10"
"738988","9032","75","5/8/2009 23:06:24"
"738988","9066","15","5/8/2009 23:07:25"
"738988","9201","10","5/8/2009 23:38:37"
"738988","9545","40","5/8/2009 23:21:13"
"738988","9711","90","5/8/2009 22:58:46"
"738988","9836","70","5/8/2009 23:31:45"
"738988","10447","90","5/8/2009 23:01:55"
"738988","10811","60","5/8/2009 23:10:48"
"738988","10991","100","5/8/2009 23:14:44"
"738988","11265","10","5/8/2009 23:37:12"
"738988","11592","80","5/8/2009 22:58:00"
"738988","11622","80","5/8/2009 23:32:49"
"738988","11963","70","5/8/2009 23:15:28"
"738988","12127","50","5/8/2009 23:09:19"
"738988","12193","40","5/8/2009 23:27:50"
"738988","12448","60","5/8/2009 23:01:41"
"738988","12569","75","5/8/2009 23:14:11"
"738988","12776","15","5/8/2009 23:24:21"
"738988","13006","80","5/8/2009 23:03:54"
"738988","13245","65","5/8/2009 23:31:15"
"738988","13387","70","5/8/2009 23:28:24"
"738988","13699","70","5/8/2009 23:04:55"
"738988","14329","90","5/8/2009 23:26:16"
"738988","14469","45","5/8/2009 23:05:11"
"738988","14841","50","5/8/2009 23:33:29"
"738988","15348","50","5/8/2009 23:11:53"
"738988","15408","35","5/8/2009 23:32:27"
"738988","15897","50","5/8/2009 23:08:35"
"738988","16385","80","5/8/2009 23:09:46"
"738988","17166","30","5/8/2009 23:12:07"
"738988","17185","80","5/8/2009 23:01:01"
"738988","17202","90","5/8/2009 23:17:53"
"738988","17311","60","5/8/2009 23:12:29"
"738988","17457","45","5/8/2009 23:37:49"
"738988","17532","85","5/8/2009 23:17:10"
"738988","17683","70","5/8/2009 23:13:22"
"738988","17721","65","5/8/2009 23:28:53"
"738988","17943","100","5/8/2009 23:22:15"
"738988","18375","25","5/8/2009 23:07:47"
"738988","18575","40","5/8/2009 23:35:34"
"738988","18622","90","5/8/2009 23:10:14"
"738988","18684","60","5/8/2009 23:13:54"
"738988","18830","30","5/8/2009 23:04:17"
"738988","18840","60","5/8/2009 23:37:54"
"738988","19152","80","5/8/2009 23:15:39"
"738988","19418","20","5/8/2009 23:08:10"
"738988","19713","40","5/8/2009 23:13:46"
"738988","19922","75","5/8/2009 23:05:56"
"738988","20039","60","5/8/2009 23:27:39"
"738988","20058","50","5/8/2009 23:06:50"
"738988","20064","45","5/8/2009 23:23:17"
"738988","20091","20","5/8/2009 23:07:44"
"738988","20175","100","5/8/2009 23:11:48"
"738988","20309","100","5/8/2009 23:15:10"
"738988","20886","90","5/8/2009 23:25:08"
"738988","20993","40","5/8/2009 23:13:14"
"738988","21132","15","5/8/2009 22:59:21"
"738988","21352","80","5/8/2009 23:15:44"
"738988","21385","85","5/8/2009 23:19:01"
"738988","21456","100","5/8/2009 23:35:18"
"738988","21615","70","5/8/2009 23:30:20"
"738988","21894","60","5/8/2009 23:05:14"
"738988","22180","15","5/8/2009 23:07:17"
"738988","22433","65","5/8/2009 23:26:35"
"738988","22579","50","5/8/2009 23:02:39"
"738988","23081","45","5/8/2009 23:22:45"
"738988","23270","60","5/8/2009 23:16:24"
"738988","23285","50","5/8/2009 23:15:19"
"738988","23451","60","5/8/2009 23:21:38"
"738988","23598","80","5/8/2009 23:05:53"
"738988","23639","65","5/8/2009 23:02:15"
"738988","23671","70","5/8/2009 23:39:30"
"738988","23785","30","5/8/2009 23:02:42"
"738988","23821","50","5/8/2009 23:18:41"
"738988","23866","70","5/8/2009 23:09:58"
"738988","23931","60","5/8/2009 23:02:35"
"738988","24153","90","5/8/2009 23:16:46"
"738988","24344","70","5/8/2009 23:34:26"
"738988","24627","100","5/8/2009 23:30:36"
"738988","24861","85","5/8/2009 23:14:22"
"738988","24965","100","5/8/2009 23:16:42"
"738988","25120","75","5/8/2009 23:27:59"
"738988","25192","65","5/8/2009 23:20:51"
"738988","25312","100","5/8/2009 23:03:33"
"738988","25693","40","5/8/2009 23:15:07"
"738988","26042","50","5/8/2009 23:04:49"
"738988","26126","60","5/8/2009 23:21:24"
"738988","26202","70","5/8/2009 23:30:14"
"738988","26598","40","5/8/2009 23:09:42"
"738988","26641","100","5/8/2009 23:23:28"
"738988","26872","80","5/8/2009 23:35:52"
"738988","26900","20","5/8/2009 23:05:33"
"738988","27032","70","5/8/2009 23:24:13"
"738988","29231","10","5/8/2009 23:06:13"
"738988","29292","100","5/8/2009 23:18:25"
"738988","30428","90","5/8/2009 23:01:15"
"806285","1562","70","7/4/2010 22:21:50"
"806285","2446","50","7/4/2010 22:16:53"
"806285","3031","40","7/4/2010 23:02:49"
"806285","3089","70","7/4/2010 22:23:55"
"806285","3715","70","7/4/2010 22:23:11"
"806285","3930","30","7/4/2010 22:48:43"
"806285","4124","80","7/4/2010 22:34:37"
"806285","4267","40","7/4/2010 22:17:40"
"806285","4365","70","7/4/2010 22:56:37"
"806285","4851","90","7/4/2010 23:14:33"
"806285","5233","60","7/4/2010 22:39:35"
"806285","5950","85","7/4/2010 22:32:34"
"806285","6314","40","7/4/2010 22:26:35"
"806285","6708","70","7/4/2010 22:38:45"
"806285","7616","70","7/4/2010 22:39:00"
"806285","8097","30","7/4/2010 22:32:46"
"806285","8320","60","7/4/2010 22:46:43"
"806285","8462","50","7/4/2010 22:20:09"
"806285","8693","70","7/4/2010 22:57:20"
"806285","8742","60","7/4/2010 22:21:05"
"806285","9201","80","7/4/2010 22:57:47"
"806285","10864","60","7/4/2010 22:50:55"
"806285","12260","60","7/4/2010 22:21:48"
"806285","12374","65","7/4/2010 22:35:19"
"806285","13131","60","7/4/2010 22:20:20"
"806285","13419","80","7/4/2010 22:37:25"
"806285","14003","80","7/4/2010 22:23:31"
"806285","14229","70","7/4/2010 22:20:07"
"806285","14469","40","7/4/2010 22:17:35"
"806285","14816","80","7/4/2010 22:14:44"
"806285","15144","80","7/4/2010 22:14:58"
"806285","15165","50","7/4/2010 22:53:55"
"806285","15251","50","7/4/2010 22:21:43"
"806285","16441","80","7/4/2010 22:15:06"
"806285","16836","50","7/4/2010 22:17:19"
"806285","17166","90","7/4/2010 22:28:49"
"806285","17311","70","7/4/2010 23:18:46"
"806285","18305","60","7/4/2010 22:29:02"
"806285","18556","85","7/4/2010 23:11:17"
"806285","18705","80","7/4/2010 22:19:37"
"806285","18810","80","7/4/2010 22:25:07"
"806285","19152","80","7/4/2010 23:17:51"
"806285","19609","70","7/4/2010 22:59:00"
"806285","19663","40","7/4/2010 22:53:42"
"806285","19771","80","7/4/2010 22:18:54"
"806285","19897","80","7/4/2010 22:58:35"
"806285","20175","60","7/4/2010 22:21:00"
"806285","20655","60","7/4/2010 22:22:38"
"806285","21385","80","7/4/2010 22:27:11"
"806285","21615","85","7/4/2010 22:41:46"
"806285","22180","100","7/4/2010 22:20:22"
"806285","22467","65","7/4/2010 22:36:50"
"806285","23009","85","7/4/2010 23:15:16"
"806285","23156","85","7/4/2010 23:15:02"
"806285","23249","35","7/4/2010 23:04:09"
"806285","23285","30","7/4/2010 22:23:14"
"806285","23386","80","7/4/2010 22:17:53"
"806285","23736","40","7/4/2010 23:01:45"
"806285","24106","75","7/4/2010 22:38:50"
"806285","24153","55","7/4/2010 22:31:12"
"806285","24592","20","7/4/2010 22:35:49"
"806285","25192","90","7/4/2010 22:27:02"
"806285","25267","50","7/4/2010 22:29:05"
"806285","25528","50","7/4/2010 23:08:59"
"806285","25550","50","7/4/2010 22:59:36"
"806285","25801","85","7/4/2010 22:30:51"
"806285","26620","90","7/4/2010 22:33:28"
"811659","819","85","26/7/2009 20:08:49"
"811659","1539","65","29/11/2009 18:55:41"
"811659","3518","85","29/11/2009 18:54:42"
"811659","3715","75","29/11/2009 18:46:04"
"811659","4086","65","29/11/2009 18:48:58"
"811659","4265","90","29/11/2009 18:55:31"
"811659","4918","60","29/11/2009 18:51:56"
"811659","5076","65","29/11/2009 18:56:11"
"811659","5253","100","29/11/2009 18:41:43"
"811659","6123","90","29/11/2009 18:51:38"
"811659","7812","35","29/11/2009 18:51:07"
"811659","8704","95","29/11/2009 18:50:40"
"811659","8742","95","29/11/2009 18:46:45"
"811659","9032","75","29/11/2009 18:43:33"
"811659","9140","90","29/11/2009 18:48:44"
"811659","9836","100","29/11/2009 18:56:29"
"811659","10309","85","29/11/2009 18:55:48"
"811659","11760","85","29/11/2009 18:56:03"
"811659","12260","60","29/11/2009 18:39:56"
"811659","12423","95","29/11/2009 18:51:42"
"811659","13006","100","29/11/2009 18:41:27"
"811659","13469","80","29/11/2009 18:39:59"
"811659","13479","100","29/11/2009 19:01:52"
"811659","14050","40","29/11/2009 18:42:12"
"811659","14059","55","29/11/2009 18:54:57"
"811659","14959","100","29/11/2009 18:43:30"
"811659","15037","95","29/11/2009 18:45:44"
"811659","15114","80","26/7/2009 20:06:07"
"811659","15251","85","29/11/2009 18:40:15"
"811659","15689","80","26/7/2009 20:04:15"
"811659","15999","80","29/11/2009 18:45:32"
"811659","16162","55","29/11/2009 18:40:49"
"811659","16385","35","29/11/2009 18:52:01"
"811659","16836","50","26/7/2009 20:03:34"
"811659","16972","70","29/11/2009 18:55:10"
"811659","17532","80","29/11/2009 18:55:37"
"811659","17683","75","29/11/2009 18:54:38"
"811659","18118","90","29/11/2009 18:50:51"
"811659","18263","65","29/11/2009 18:54:27"
"811659","18267","80","29/11/2009 18:43:20"
"811659","18454","65","29/11/2009 18:45:35"
"811659","18556","90","29/11/2009 18:39:30"
"811659","18573","80","29/11/2009 18:41:03"
"811659","18705","45","29/11/2009 18:42:57"
"811659","18830","80","29/11/2009 18:42:30"
"811659","19152","95","29/11/2009 18:48:32"
"811659","19418","70","29/11/2009 18:52:32"
"811659","19713","90","29/11/2009 18:52:27"
"811659","19771","75","29/11/2009 18:43:51"
"811659","19922","95","29/11/2009 18:43:54"
"811659","21178","95","29/11/2009 18:45:29"
"811659","21220","70","29/11/2009 18:45:49"
"811659","22180","75","29/11/2009 18:45:39"
"811659","23598","80","29/11/2009 18:56:38"
"811659","24322","80","29/11/2009 18:43:23"
"811659","24451","40","29/11/2009 18:46:53"
"811659","24728","40","29/11/2009 18:41:38"
"811659","24965","90","29/11/2009 18:52:51"
"811659","26042","100","29/11/2009 18:42:22"
"811659","26184","90","29/11/2009 18:56:16"
"811659","26715","70","29/11/2009 18:39:27"
"811659","26900","90","29/11/2009 18:41:23"
"811659","29307","35","29/11/2009 18:54:54"
"811659","30428","75","29/11/2009 18:51:48"
"862033","1562","90","29/7/2009 23:49:48"
"862033","1756","80","29/7/2009 23:46:30"
"862033","2082","0","2/8/2009 21:13:55"
"862033","3539","90","29/7/2009 23:39:08"
"862033","3715","85","29/7/2009 23:49:46"
"862033","4065","60","29/7/2009 23:49:36"
"862033","4267","5","29/7/2009 23:45:46"
"862033","4446","85","29/7/2009 23:44:05"
"862033","4614","75","29/7/2009 23:48:49"
"862033","4851","100","29/7/2009 23:36:49"
"862033","4936","70","29/7/2009 23:49:33"
"862033","8462","95","29/7/2009 23:50:16"
"862033","8609","30","29/7/2009 23:48:35"
"862033","8704","85","29/7/2009 23:47:11"
"862033","9032","95","29/7/2009 23:46:08"
"862033","9060","100","21/5/2010 22:06:21"
"862033","9066","30","29/7/2009 23:47:02"
"862033","9157","0","15/8/2009 18:38:39"
"862033","9711","0","29/7/2009 23:44:43"
"862033","10447","65","29/7/2009 23:44:23"
"862033","10463","100","29/8/2009 23:12:48"
"862033","10921","75","29/7/2009 23:50:19"
"862033","12127","45","29/7/2009 23:47:54"
"862033","12448","85","29/7/2009 23:44:21"
"862033","12703","10","29/7/2009 23:32:19"
"862033","12734","70","29/7/2009 23:45:23"
"862033","13592","90","29/7/2009 23:47:03"
"862033","13955","75","29/7/2009 23:45:40"
"862033","14469","50","29/7/2009 23:46:15"
"862033","14847","70","29/7/2009 23:44:36"
"862033","14959","80","29/7/2009 23:47:19"
"862033","15341","80","29/7/2009 23:35:29"
"862033","15999","85","29/7/2009 23:46:37"
"862033","16162","80","29/7/2009 23:47:50"
"862033","18267","95","29/7/2009 23:46:26"
"862033","18622","90","29/7/2009 23:48:41"
"862033","18705","85","29/7/2009 23:40:03"
"862033","19418","90","29/7/2009 23:47:29"
"862033","19771","70","29/7/2009 23:38:39"
"862033","19922","100","29/7/2009 23:46:11"
"862033","20175","65","29/7/2009 23:49:14"
"862033","20182","80","29/7/2009 23:49:19"
"862033","20651","0","29/7/2009 23:40:37"
"862033","20655","85","29/7/2009 23:48:51"
"862033","21178","15","29/7/2009 23:47:36"
"862033","21651","70","29/7/2009 23:45:26"
"862033","22112","90","1/8/2009 20:29:38"
"862033","22180","65","29/7/2009 23:47:00"
"862033","23598","100","29/7/2009 23:37:46"
